,Action,Adventure,Animation,Comedy,Crime,Drama,Family,History,Horror,Fantasy_Mystery,Romance,Science Fiction,Thriller,Other,ID
8967,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14232
8968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29303
8969,1,0,0,0,0,1,0,0,0,0,0,0,0,0,26471
8970,0,0,1,0,0,0,1,0,0,1,0,0,0,0,22507
8971,0,1,1,0,0,0,0,0,0,1,0,1,0,0,22500
8972,1,0,0,1,0,0,0,0,0,0,0,0,0,0,22411
8973,0,0,0,1,0,0,1,0,0,1,1,0,0,0,10808
8974,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16183
8975,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26482
8976,0,0,0,0,0,1,0,0,1,0,0,0,1,0,14795
8977,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17213
8978,0,0,0,0,0,1,0,0,1,1,0,0,0,0,12674
8979,0,0,0,1,0,0,0,0,0,0,1,0,0,0,19590
8980,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15725
8981,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10092
8982,0,0,0,0,0,1,0,0,0,1,0,0,0,0,26600
8983,0,1,0,0,0,1,0,1,0,0,0,0,0,1,18061
8984,0,0,0,0,0,1,0,0,0,1,1,0,1,0,27112
8985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12124
8986,0,0,1,0,0,0,0,0,0,1,0,1,0,0,20089
8987,1,1,0,0,0,0,0,0,0,0,0,0,1,0,28465
8988,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27441
8989,0,0,0,0,0,1,0,0,1,1,0,0,0,0,27970
8990,1,0,0,0,0,1,0,0,0,1,0,1,1,0,22080
8991,1,0,0,0,0,1,0,0,0,0,0,0,0,0,26495
8992,0,0,0,1,0,0,1,0,0,0,0,0,0,0,24054
8993,0,0,0,0,1,0,0,0,1,0,0,0,0,0,28401
8994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15980
8995,0,0,0,0,1,1,0,0,0,0,0,0,0,0,26838
8996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24139
8997,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13124
8998,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17915
8999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10792
9000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12130
9001,0,0,0,0,0,1,0,0,0,0,0,1,0,0,27245
9002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22159
9003,0,0,0,0,0,0,0,0,1,1,0,0,1,0,11772
9004,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10722
9005,1,0,0,1,0,1,0,0,0,0,1,0,0,0,22200
9006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15320
9007,0,0,0,0,0,1,0,0,1,1,0,0,1,0,14915
9008,1,0,0,0,0,0,0,0,1,0,0,0,1,0,28090
9009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13168
9010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21252
9011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16982
9012,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10201
9013,0,1,1,0,0,0,1,0,0,0,0,0,0,0,12144
9014,1,0,0,1,1,0,0,0,0,0,0,0,0,0,11546
9015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25359
9016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28742
9017,1,0,0,0,1,0,0,0,0,0,0,0,1,0,10431
9018,0,0,0,0,1,1,0,0,0,0,0,0,0,0,27795
9019,0,0,0,0,1,1,0,0,0,0,0,0,0,0,28249
9020,1,1,0,0,0,0,0,0,0,0,0,0,0,1,22359
9021,0,0,0,0,0,0,0,0,1,0,0,1,0,0,22451
9022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10548
9023,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21001
9024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26694
9025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10492
9026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15771
9027,0,1,0,0,0,0,1,0,0,1,0,0,0,0,14498
9028,1,1,0,0,0,1,0,0,0,0,0,0,0,0,26881
9029,1,1,0,0,0,0,0,0,0,0,0,0,1,0,10861
9030,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27635
9031,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27886
9032,0,0,0,0,1,0,0,0,1,0,0,0,1,0,28305
9033,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11120
9034,0,0,0,0,1,1,0,0,0,1,0,0,1,0,10795
9035,0,0,0,1,0,1,0,0,0,0,1,0,0,0,28628
9036,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27278
9037,0,0,0,1,1,1,0,0,0,0,0,0,0,0,10147
9038,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20607
9039,0,0,0,0,0,1,0,0,1,0,0,0,0,0,27425
9040,1,0,0,1,0,0,0,0,0,1,0,0,1,0,10610
9041,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18528
9042,0,1,0,0,0,1,0,0,0,0,0,0,0,0,26154
9043,0,0,0,0,0,1,0,0,0,0,0,0,1,0,22117
9044,1,1,0,0,0,1,0,0,0,0,0,0,0,0,16692
9045,0,0,0,1,0,0,0,0,0,0,0,1,0,0,27620
9046,1,0,0,1,0,0,0,0,0,0,1,0,0,0,27989
9047,0,1,0,0,0,0,1,0,0,1,1,0,0,0,14491
9048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22633
9049,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10801
9050,1,0,0,0,0,0,0,0,1,1,0,0,1,0,19058
9051,0,0,0,0,1,0,0,0,0,1,0,0,1,0,19128
9052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29692
9053,0,0,0,0,0,1,0,0,0,0,0,0,0,1,19434
9054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25803
9055,1,0,0,0,0,0,0,1,0,0,0,0,0,0,25387
9056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15058
9057,0,0,0,0,0,1,0,0,1,0,0,0,1,0,10842
9058,0,0,0,1,0,1,0,0,0,0,1,0,0,0,14758
9059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24943
9060,0,0,0,0,0,1,0,0,0,0,0,0,0,1,24654
9061,0,0,0,0,1,0,0,0,0,0,0,0,1,0,28784
9062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22879
9063,0,0,0,0,1,1,0,0,0,0,0,0,1,0,24567
9064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10408
9065,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25025
9066,0,0,0,0,1,1,0,0,1,0,0,0,1,0,10391
9067,0,0,0,0,0,1,0,0,0,0,1,0,0,0,20534
9068,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23312
9069,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14735
9070,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23286
9071,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26869
9072,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29533
9073,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15532
9074,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16307
9075,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20031
9076,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29627
9077,0,0,0,0,0,0,0,0,1,0,0,1,0,0,29959
9078,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24865
9079,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11086
9080,0,0,1,1,0,0,0,0,1,1,0,0,0,0,18917
9081,0,0,1,1,0,0,0,0,0,0,0,0,0,0,16023
9082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16591
9083,0,0,1,1,0,0,1,0,0,0,0,0,0,0,19018
9084,0,0,0,1,0,1,1,0,0,0,0,0,0,0,13644
9085,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15325
9086,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18826
9087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11005
9088,0,0,0,0,1,1,0,0,0,1,0,0,0,0,20649
9089,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21843
9090,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17407
9091,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28419
9092,1,0,0,0,0,0,0,0,0,1,0,1,1,0,10547
9093,0,1,0,1,0,0,1,0,0,0,0,1,0,0,27295
9094,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15318
9095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14243
9096,1,0,0,0,0,1,0,0,0,0,0,0,1,0,29895
9097,0,0,0,0,0,1,0,0,1,1,0,0,1,0,10004
9098,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25196
9099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18590
9100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22498
9101,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10995
9102,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22468
9103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17199
9104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11064
9105,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14887
9106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18373
9107,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18638
9108,0,0,0,0,1,1,0,0,0,0,0,0,0,0,26323
9109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26423
9110,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10432
9111,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15188
9112,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28351
9113,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17337
9114,0,0,0,1,0,1,0,0,0,0,1,0,0,0,13668
9115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26298
9116,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29514
9117,0,0,0,1,0,0,0,0,1,0,0,0,0,0,29634
9118,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11675
9119,0,0,0,1,0,1,1,0,0,0,1,0,0,0,13969
9120,1,0,0,0,1,1,0,0,0,0,0,0,0,0,25536
9121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14438
9122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20700
9123,0,0,0,0,0,1,0,0,0,0,0,0,1,0,26636
9124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26627
9125,0,0,0,0,0,1,0,0,1,0,0,0,0,0,18333
9126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15390
9127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27638
9128,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14674
9129,0,0,0,0,1,1,0,0,1,0,0,0,0,0,11717
9130,0,0,0,1,0,1,0,0,0,0,1,0,0,0,22916
9131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28409
9132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13542
9133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21846
9134,0,0,0,0,1,1,0,0,0,0,0,0,1,0,12255
9135,0,0,0,1,0,0,0,0,1,0,0,0,0,0,23173
9136,1,0,0,0,0,1,0,1,0,0,0,0,0,0,10971
9137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22785
9138,1,0,0,1,0,0,0,0,0,0,0,0,1,0,15745
9139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27540
9140,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28080
9141,0,0,0,0,0,1,0,0,0,0,0,0,1,0,27622
9142,1,0,0,0,1,1,0,0,0,0,0,0,1,0,12504
9143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29624
9144,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10067
9145,0,0,0,0,0,0,0,0,1,0,0,1,1,0,29342
9146,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23303
9147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20565
9148,0,0,0,0,0,1,0,1,0,0,0,0,0,1,28448
9149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26906
9150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16912
9151,1,1,0,1,0,0,0,0,0,0,0,0,0,0,14547
9152,0,0,0,1,1,0,0,0,1,1,0,0,0,0,14262
9153,0,0,0,1,0,1,0,0,0,0,1,0,0,0,14167
9154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29976
9155,1,0,0,0,0,0,0,0,0,0,0,1,1,0,20504
9156,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16802
9157,0,0,0,0,0,1,0,0,0,0,1,0,0,1,22649
9158,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20019
9159,0,0,1,0,0,0,1,0,0,0,0,0,0,0,27287
9160,0,0,0,1,1,1,0,0,0,0,0,0,0,0,10097
9161,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24790
9162,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29157
9163,0,0,0,1,0,0,0,0,0,0,1,0,0,0,24881
9164,1,1,0,0,0,1,0,0,0,0,0,0,1,0,20184
9165,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10046
9166,0,1,0,0,0,0,1,0,0,0,0,0,0,0,17264
9167,0,0,1,1,0,1,0,0,0,1,0,1,0,0,22561
9168,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16984
9169,0,0,0,1,0,1,0,0,0,0,1,0,0,0,26032
9170,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25748
9171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24277
9172,1,1,0,0,0,0,0,0,0,0,0,1,0,0,11484
9173,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11872
9174,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23381
9175,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10727
9176,0,0,0,0,1,1,0,0,0,0,0,0,0,0,23957
9177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11201
9178,1,1,0,1,0,0,0,0,0,1,0,0,0,0,28152
9179,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13414
9180,1,1,0,0,0,0,0,0,0,1,0,0,0,0,17632
9181,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18047
9182,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25163
9183,0,0,0,1,0,1,0,0,0,0,1,0,0,0,15534
9184,1,1,0,0,0,1,0,0,0,0,0,0,0,1,18783
9185,1,1,1,0,0,0,0,0,0,1,0,0,0,0,26595
9186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27209
9187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29413
9188,0,0,0,1,0,1,0,0,0,0,0,0,0,0,29355
9189,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28746
9190,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12681
9191,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13247
9192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28296
9193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12266
9194,1,0,0,0,1,0,0,0,0,1,0,0,0,0,16325
9195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20021
9196,1,0,1,1,0,0,0,0,1,0,0,0,0,0,23127
9197,0,0,0,1,0,0,0,0,0,0,1,0,0,0,19053
9198,0,0,0,0,0,1,0,1,0,0,1,0,0,1,12660
9199,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12684
9200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11672
9201,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16876
9202,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16297
9203,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29338
9204,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29402
9205,1,1,0,0,0,1,0,1,0,0,0,0,0,1,10479
9206,0,0,0,0,1,0,0,0,0,0,0,1,1,0,10128
9207,0,0,0,1,0,1,0,0,0,1,1,0,0,0,10210
9208,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24675
9209,1,0,0,1,0,1,0,0,0,0,0,0,1,0,12543
9210,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21131
9211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29982
9212,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16909
9213,1,1,0,0,0,0,0,0,0,0,0,0,0,1,29715
9214,0,0,0,0,0,0,0,0,1,1,0,0,1,0,26688
9215,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29167
9216,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18596
9217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17137
9218,0,0,0,0,1,1,0,0,0,0,0,0,1,0,28433
9219,0,0,0,0,0,0,0,0,1,0,0,1,0,0,29168
9220,0,0,0,0,0,1,0,0,0,0,0,0,1,0,28730
9221,0,0,1,1,0,0,1,0,0,0,0,0,0,0,14447
9222,0,0,0,1,1,0,1,0,0,0,0,0,0,0,11389
9223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24590
9224,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15911
9225,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19195
9226,0,1,1,1,0,0,1,0,0,0,0,0,0,0,16340
9227,0,0,1,0,0,1,0,0,0,0,1,0,0,0,21057
9228,1,0,0,1,0,0,0,0,0,0,0,0,0,0,24804
9229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26663
9230,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29127
9231,0,0,0,1,0,1,0,0,0,0,1,0,0,0,28213
9232,1,0,0,0,1,1,0,0,0,0,0,0,1,0,27331
9233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27710
9234,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12125
9235,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25451
9236,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18213
9237,0,0,0,1,0,1,0,0,0,0,1,0,0,0,16643
9238,0,0,0,1,0,1,0,0,0,0,1,0,0,0,15209
9239,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13378
9240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19875
9241,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11301
9242,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10050
9243,1,0,1,0,0,1,0,0,0,0,0,1,0,0,19257
9244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21585
9245,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11593
9246,1,0,0,0,0,1,0,0,0,0,0,0,1,0,25423
9247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17409
9248,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17829
9249,0,1,0,1,0,1,1,0,0,0,1,0,0,0,12717
9250,0,0,0,1,0,0,0,0,0,0,1,0,0,0,17281
9251,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13533
9252,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25003
9253,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10583
9254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24452
9255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25259
9256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23504
9257,1,0,0,0,0,1,0,1,0,0,0,0,0,1,18712
9258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15388
9259,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26771
9260,0,0,0,1,0,1,0,0,0,0,1,0,0,0,21232
9261,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20539
9262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20106
9263,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10820
9264,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11363
9265,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10672
9266,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10406
9267,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24188
9268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20098
9269,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13193
9270,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19366
9271,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11157
9272,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28766
9273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17927
9274,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10324
9275,0,0,0,1,0,1,0,0,0,0,1,0,0,0,16388
9276,1,1,0,0,0,0,0,0,0,1,0,0,0,0,13486
9277,0,0,0,0,0,0,0,0,1,1,0,0,1,0,11596
9278,0,0,0,1,0,1,0,0,0,0,1,0,0,0,26333
9279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10759
9280,1,0,0,0,1,1,0,0,0,0,0,0,1,0,16411
9281,0,0,0,0,0,0,0,0,0,1,0,0,1,0,27147
9282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11789
9283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26130
9284,0,0,0,1,0,0,0,0,0,0,1,0,0,0,27171
9285,0,1,0,0,0,0,0,0,0,1,0,1,0,0,27072
9286,0,0,0,0,1,1,0,0,0,0,0,0,1,0,21132
9287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25439
9288,1,0,0,1,0,1,0,0,0,0,0,0,0,0,27969
9289,0,0,0,0,0,0,0,0,1,0,0,1,1,0,12122
9290,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14553
9291,1,0,1,0,0,0,1,0,0,1,0,1,0,0,14830
9292,0,0,0,1,0,1,0,0,0,0,1,0,0,0,13650
9293,0,0,0,0,0,1,0,0,0,0,1,0,0,0,23148
9294,0,0,0,0,0,1,0,0,0,0,1,0,0,0,29478
9295,0,1,0,0,0,1,0,1,0,0,0,0,0,0,26428
9296,1,0,0,1,0,1,0,0,0,0,0,0,1,0,12656
9297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10953
9298,0,0,0,0,0,0,0,0,1,0,0,1,1,0,24580
9299,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15401
9300,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16216
9301,0,0,0,0,0,1,0,0,0,0,0,0,1,0,24797
9302,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15044
9303,0,0,0,1,0,0,1,0,0,0,0,0,0,0,29717
9304,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15380
9305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20530
9306,1,0,0,0,1,0,0,0,0,0,0,0,1,0,24695
9307,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23045
9308,0,0,0,0,0,1,0,0,1,0,0,0,0,0,29466
9309,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28455
9310,0,0,0,0,0,1,0,0,0,1,0,0,1,0,29117
9311,1,1,0,0,0,1,0,0,0,0,0,0,0,0,21332
9312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17017
9313,1,0,0,1,1,0,0,0,0,0,0,0,1,0,11045
9314,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25468
9315,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22430
9316,0,0,0,0,1,1,0,0,0,1,0,0,1,1,14554
9317,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16071
9318,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10251
9319,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16548
9320,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10917
9321,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26557
9322,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19039
9323,1,1,0,0,0,0,0,0,0,0,0,0,1,0,15090
9324,1,0,0,1,0,0,0,0,0,0,0,0,0,0,28495
9325,0,1,0,0,1,0,0,0,0,0,0,0,0,0,28755
9326,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15247
9327,0,1,0,0,0,1,0,0,0,0,0,0,0,1,22660
9328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12217
9329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25600
9330,0,0,0,0,0,1,0,0,0,1,1,0,0,0,28162
9331,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10938
9332,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11689
9333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28560
9334,0,0,0,0,0,0,0,0,0,1,0,0,1,0,17428
9335,0,0,0,0,0,1,1,0,0,1,0,0,0,0,18098
9336,0,0,0,0,1,0,0,0,1,0,0,0,1,0,14125
9337,0,0,0,0,0,0,0,0,1,0,0,1,1,0,29431
9338,0,0,0,0,1,1,0,0,0,0,0,0,1,0,12877
9339,0,0,0,1,0,1,0,0,0,0,1,0,0,0,12193
9340,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29211
9341,0,0,0,1,0,1,0,0,0,0,1,0,0,0,12182
9342,0,0,0,0,0,1,0,0,0,0,0,0,1,0,28277
9343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11855
9344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16849
9345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12726
9346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21190
9347,0,1,0,0,0,0,0,0,0,1,0,0,0,0,29220
9348,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18404
9349,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25637
9350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24984
9351,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17720
9352,0,0,0,0,1,1,0,0,0,0,0,0,1,0,23168
9353,0,0,0,1,0,1,1,0,0,0,0,0,0,0,11907
9354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13280
9355,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14201
9356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15776
9357,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28225
9358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25469
9359,0,0,0,1,0,1,0,0,0,0,1,0,0,0,19488
9360,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12408
9361,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15861
9362,1,0,0,1,0,0,0,0,0,0,0,0,0,0,23609
9363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20444
9364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15719
9365,0,0,1,1,0,0,1,0,0,0,0,0,0,0,10715
9366,1,0,0,0,1,0,0,0,0,0,0,0,1,0,14016
9367,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19989
9368,1,0,0,1,0,0,0,0,0,0,0,0,1,0,13099
9369,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11915
9370,0,0,0,1,0,1,0,0,0,0,1,0,0,0,25107
9371,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20436
9372,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24928
9373,0,0,0,0,1,1,0,0,1,0,0,0,0,0,28725
9374,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11329
9375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10435
